time,latitude,longitude,depth,mag,effects,frequency,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,TimeCopy2,CalendarShort,CalendarLong,DayWeek
2021-10-17T07:29:43.424Z,-23.9635,-66.9745,214.91,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,93,1.495,0.98,us,us6000fvda,2021-11-11T12:39:33.040Z,"72 km WNW of San Antonio de los Cobres, Argentina",earthquake,8,8.5,0.14,16,reviewed,us,us,2021-10-17T07:29:43.424Z,10/17/21,"Sunday, October 17, 2021",Sunday
2021-10-17T05:16:01.230Z,29.4309,130.7187,36.08,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,73,2.084,0.24,us,us6000fwg6,2021-11-07T11:40:15.040Z,"90 km S of Koshima, Japan",earthquake,7.5,10,0.157,14,reviewed,us,us,2021-10-17T05:16:01.230Z,10/17/21,"Sunday, October 17, 2021",Sunday
2021-10-17T04:58:06.881Z,6.2127,-82.6248,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,160,2.29,0.93,us,us6000fvcj,2021-10-17T05:23:03.040Z,"203 km S of Burica, Panama",earthquake,8.1,1.9,0.046,140,reviewed,us,us,2021-10-17T04:58:06.881Z,10/17/21,"Sunday, October 17, 2021",Sunday
2021-10-17T02:36:53.992Z,-58.4967,-25.6144,78.09,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,91,7.362,0.89,us,us6000fwg2,2021-10-21T22:56:17.040Z,South Sandwich Islands region,earthquake,15.3,10.6,0.221,8,reviewed,us,us,2021-10-17T02:36:53.992Z,10/17/21,"Sunday, October 17, 2021",Sunday
2021-10-16T07:04:24.846Z,-42.2774,-72.2325,146,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,80,0.167,0.89,us,us6000fv5w,2021-10-29T12:53:04.040Z,"56 km WSW of Lago Puelo, Argentina",earthquake,6.6,5.1,0.101,29,reviewed,us,us,2021-10-16T07:04:24.846Z,10/16/21,"Saturday, October 16, 2021",Saturday
2021-10-16T06:10:02.785Z,-37.417,52.3543,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,78,13.224,0.6,us,us6000fw6l,2021-10-29T12:49:05.040Z,South Indian Ocean,earthquake,13.2,1.9,0.136,16,reviewed,us,us,2021-10-16T06:10:02.785Z,10/16/21,"Saturday, October 16, 2021",Saturday
2021-10-16T04:46:05.740Z,-0.3636,29.9453,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,160,0.827,0.66,us,us6000fw7d,2021-10-21T05:07:26.040Z,"52 km N of Rukungiri, Uganda",earthquake,8.3,1.9,0.27,4,reviewed,us,us,2021-10-16T04:46:05.740Z,10/16/21,"Saturday, October 16, 2021",Saturday
2021-10-15T21:12:44.241Z,-20.2662,-173.6829,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,105,6.578,0.99,us,us6000fw65,2021-10-23T23:33:12.040Z,"86 km SE of Pangai, Tonga",earthquake,5.6,1.9,0.14,15,reviewed,us,us,2021-10-15T21:12:44.241Z,10/15/21,"Friday, October 15, 2021",Friday
2021-10-15T19:48:34.021Z,1.4256,97.055,25.38,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,167,0.534,0.86,us,us6000fv0h,2021-10-16T15:27:46.040Z,"125 km SW of Singkil, Indonesia",earthquake,7.4,5.8,0.081,48,reviewed,us,us,2021-10-15T19:48:34.021Z,10/15/21,"Friday, October 15, 2021",Friday
2021-10-15T17:55:21.523Z,5.4921,126.9907,111.66,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,116,2.103,0.6,us,us6000fuzk,2021-10-15T19:02:04.040Z,"131 km SE of Pondaguitan, Philippines",earthquake,7.9,7.6,0.073,57,reviewed,us,us,2021-10-15T17:55:21.523Z,10/15/21,"Friday, October 15, 2021",Friday
2021-10-15T17:42:25.708Z,9.9933,41.6294,13.03,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,90,1.94,0.69,us,us6000fuzi,2021-10-24T16:24:00.706Z,"51 km NNW of Dire Dawa, Ethiopia",earthquake,8.9,4.8,0.082,47,reviewed,us,us,2021-10-15T17:42:25.708Z,10/15/21,"Friday, October 15, 2021",Friday
2021-10-15T03:53:27.825Z,-24.4347,-68.9389,92.4,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,64,1.347,1.21,us,us6000fusp,2021-10-15T04:43:56.389Z,"171 km ESE of Antofagasta, Chile",earthquake,5.7,5.9,0.057,92,reviewed,us,us,2021-10-15T03:53:27.825Z,10/15/21,"Friday, October 15, 2021",Friday
2021-10-15T03:30:36.171Z,3.6021,123.2846,477,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,89,3.517,0.79,us,us6000fusk,2021-10-15T04:01:26.040Z,Celebes Sea,earthquake,11.8,2.2,0.081,44,reviewed,us,us,2021-10-15T03:30:36.171Z,10/15/21,"Friday, October 15, 2021",Friday
2021-10-14T07:14:34.613Z,6.029,126.033,146.86,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,116,1.127,0.88,us,us6000fuhd,2021-11-05T11:20:56.040Z,"37 km E of Lamitan, Philippines",earthquake,9.8,7,0.09,36,reviewed,us,us,2021-10-14T07:14:34.613Z,10/14/21,"Thursday, October 14, 2021",Thursday
2021-10-14T04:51:38.477Z,30.9447,-41.2066,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,67,29.679,0.72,us,us6000fvws,2021-11-10T03:13:59.040Z,northern Mid-Atlantic Ridge,earthquake,11.7,1.9,0.108,25,reviewed,us,us,2021-10-14T04:51:38.477Z,10/14/21,"Thursday, October 14, 2021",Thursday
2021-10-14T03:22:00.299Z,-16.2602,-73.0942,45.68,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,139,3.364,0.77,us,us6000fufg,2021-11-10T03:19:14.559Z,"26 km SSE of Urasqui, Peru",earthquake,8.2,5.5,0.084,41,reviewed,us,us,2021-10-14T03:22:00.299Z,10/14/21,"Thursday, October 14, 2021",Thursday
2021-10-14T02:28:44.531Z,-9.8733,154.5612,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,116,12.94,0.98,us,us6000fvwk,2021-11-10T01:40:07.040Z,D'Entrecasteaux Islands region,earthquake,13.1,1.9,0.135,16,reviewed,us,us,2021-10-14T02:28:44.531Z,10/14/21,"Thursday, October 14, 2021",Thursday
2021-10-13T22:25:57.872Z,-14.1589,167.3444,197.28,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,161,1.287,0.85,us,us6000fud0,2021-10-30T00:55:04.040Z,"38 km SW of Sola, Vanuatu",earthquake,12.5,6.9,0.102,28,reviewed,us,us,2021-10-13T22:25:57.872Z,10/13/21,"Wednesday, October 13, 2021",Wednesday
2021-10-13T14:21:48.777Z,13.8224,-90.6391,98.94,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,207,0.838,0.6,us,us6000fu7u,2021-10-19T07:43:50.233Z,"14 km SSE of Iztapa, Guatemala",earthquake,9.2,7.7,0.049,125,reviewed,us,us,2021-10-13T14:21:48.777Z,10/13/21,"Wednesday, October 13, 2021",Wednesday
2021-10-13T06:48:05.574Z,-4.4452,152.8053,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,134,0.687,0.64,us,us6000fu6h,2021-10-20T06:13:00.040Z,"60 km E of Kokopo, Papua New Guinea",earthquake,8.4,1.9,0.131,22,reviewed,us,us,2021-10-13T06:48:05.574Z,10/13/21,"Wednesday, October 13, 2021",Wednesday
2021-10-13T03:31:20.857Z,-16.8752,-174.1583,156.01,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,54,3.734,0.59,us,us6000fu4q,2021-11-09T23:53:07.040Z,"108 km SSW of Hihifo, Tonga",earthquake,7.4,6.8,0.119,21,reviewed,us,us,2021-10-13T03:31:20.857Z,10/13/21,"Wednesday, October 13, 2021",Wednesday
2021-10-13T03:28:50.581Z,-0.4425,132.7985,35,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,136,1.589,0.73,us,us6000fu4p,2021-11-09T23:47:16.040Z,"148 km WNW of Manokwari, Indonesia",earthquake,10.1,2,0.15,13,reviewed,us,us,2021-10-13T03:28:50.581Z,10/13/21,"Wednesday, October 13, 2021",Wednesday
2021-11-11T21:42:30.884Z,32.2587,49.3673,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,81,4.167,0.91,us,us7000ftcv,2021-11-11T22:19:27.040Z,"36 km N of Masjed Soleymān, Iran",earthquake,6.3,1.9,0.066,68,reviewed,us,us,2021-11-11T21:42:30.884Z,11/11/21,"Thursday, November 11, 2021",Thursday
2021-11-11T14:18:19.824Z,-4.9976,152.9604,60.26,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,121,1.128,1,us,us7000ft9m,2021-11-11T16:47:02.040Z,"105 km SE of Kokopo, Papua New Guinea",earthquake,10.6,7.5,0.077,50,reviewed,us,us,2021-11-11T14:18:19.824Z,11/11/21,"Thursday, November 11, 2021",Thursday
2021-11-11T02:25:05.337Z,53.8724,160.7358,47.31,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,112,1.51,1.06,us,us7000ft4c,2021-11-11T02:54:45.040Z,"165 km SE of Mil’kovo, Russia",earthquake,10.2,6.6,0.078,52,reviewed,us,us,2021-11-11T02:25:05.337Z,11/11/21,"Thursday, November 11, 2021",Thursday
2021-11-10T10:51:04.724Z,-24.2791,-67.2654,192.72,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,102,1.564,0.61,us,us7000fsxu,2021-11-10T11:11:53.040Z,"96 km W of San Antonio de los Cobres, Argentina",earthquake,10.5,12,0.206,7,reviewed,us,us,2021-11-10T10:51:04.724Z,11/10/21,"Wednesday, November 10, 2021",Wednesday
2021-11-09T22:36:36.094Z,5.6992,126.0902,108.59,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,83,1.453,0.8,us,us7000fsty,2021-11-09T23:04:24.040Z,"55 km ESE of Caburan, Philippines",earthquake,6,5.6,0.062,78,reviewed,us,us,2021-11-09T22:36:36.094Z,11/9/21,"Tuesday, November 9, 2021",Tuesday
2021-11-09T07:03:44.999Z,-49.5879,125.8531,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,128,15.904,0.58,us,us7000fslf,2021-11-09T07:19:37.040Z,western Indian-Antarctic Ridge,earthquake,12.1,1.9,0.116,25,reviewed,us,us,2021-11-09T07:03:44.999Z,11/9/21,"Tuesday, November 9, 2021",Tuesday
2021-11-08T20:07:55.112Z,-0.2324,125.1272,54.15,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,64,2.451,0.98,us,us7000fsgi,2021-11-08T21:18:40.040Z,"171 km S of Tondano, Indonesia",earthquake,8.1,7.6,0.073,57,reviewed,us,us,2021-11-08T20:07:55.112Z,11/8/21,"Monday, November 8, 2021",Monday
2021-11-08T06:16:27.185Z,-33.9731,-73.4161,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mwr,,52,1.532,0.76,us,us7000fsc4,2021-11-09T00:41:58.499Z,"172 km WSW of San Antonio, Chile",earthquake,5.2,1.8,0.05,38,reviewed,us,us,2021-11-08T06:16:27.185Z,11/8/21,"Monday, November 8, 2021",Monday
2021-11-07T16:20:46.577Z,27.3029,88.797,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,141,3.242,0.63,us,us7000fs8a,2021-11-08T01:25:58.212Z,"18 km E of Gangtok, India",earthquake,11.7,1.9,0.06,86,reviewed,us,us,2021-11-07T16:20:46.577Z,11/7/21,"Sunday, November 7, 2021",Sunday
2021-11-06T09:57:24.318Z,-16.1185,-173.5932,88.27,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,141,2.808,0.41,us,us7000frz4,2021-11-06T10:30:21.040Z,"28 km SE of Hihifo, Tonga",earthquake,11,11,0.133,20,reviewed,us,us,2021-11-06T09:57:24.318Z,11/6/21,"Saturday, November 6, 2021",Saturday
2021-11-05T21:45:07.990Z,-19.6491,33.7058,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,89,8.185,1.21,us,us7000frur,2021-11-06T13:23:50.010Z,"63 km SSE of Chimoio, Mozambique",earthquake,7.4,1.9,0.122,20,reviewed,us,us,2021-11-05T21:45:07.990Z,11/5/21,"Friday, November 5, 2021",Friday
2021-11-05T20:18:26.857Z,30.6776,-112.8076,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,217,1.274,1.04,us,us7000fru2,2021-11-05T20:58:37.040Z,"16 km SSW of Plutarco Elías Calles (La Y Griega), Mexico",earthquake,8.3,2,0.164,11,reviewed,us,us,2021-11-05T20:18:26.857Z,11/5/21,"Friday, November 5, 2021",Friday
2021-11-05T12:12:14.634Z,52.781,160.6698,41.58,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,87,1.247,0.6,us,us7000frpi,2021-11-05T12:47:46.040Z,"140 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,8.9,7.2,0.069,63,reviewed,us,us,2021-11-05T12:12:14.634Z,11/5/21,"Friday, November 5, 2021",Friday
2021-11-03T20:34:59.509Z,-57.6639,-25.7464,54.53,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,109,6.913,0.26,us,us7000fsmn,2021-11-09T22:53:37.040Z,South Sandwich Islands region,earthquake,13.5,5.5,0.132,17,reviewed,us,us,2021-11-03T20:34:59.509Z,11/3/21,"Wednesday, November 3, 2021",Wednesday
2021-11-03T02:35:56.282Z,37.0394,141.3118,48.91,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mwr,,152,2.539,1.2,us,us7000fr0l,2021-11-03T07:20:03.043Z,"38 km E of Iwaki, Japan",earthquake,8,7.7,0.078,16,reviewed,us,us,2021-11-03T02:35:56.282Z,11/3/21,"Wednesday, November 3, 2021",Wednesday
2021-11-02T15:00:11.748Z,36.0259,143.0997,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,89,3.972,0.31,us,us7000frsh,2021-11-07T20:58:11.040Z,"207 km E of Hasaki, Japan",earthquake,8.7,1.9,0.119,23,reviewed,us,us,2021-11-02T15:00:11.748Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-02T08:31:52.142Z,5.351,-82.6885,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,163,3.42,0.92,us,us7000fqrr,2021-11-02T09:02:20.040Z,"297 km S of Burica, Panama",earthquake,8.8,1.7,0.045,143,reviewed,us,us,2021-11-02T08:31:52.142Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-02T03:58:56.764Z,9.9261,122.513,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,107,4.153,0.78,us,us7000fqq9,2021-11-04T03:10:49.769Z,"6 km SSW of Masaling, Philippines",earthquake,9.9,1.9,0.112,24,reviewed,us,us,2021-11-02T03:58:56.764Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-02T02:25:55.816Z,-23.2369,179.7109,552.87,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,85,5.68,0.59,us,us7000fqp4,2021-11-04T01:27:39.040Z,south of the Fiji Islands,earthquake,12.8,12.4,0.09,37,reviewed,us,us,2021-11-02T02:25:55.816Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-01T18:37:59.930Z,0.2528,96.7126,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,115,1.354,0.73,us,us7000fqkn,2021-11-08T22:21:12.040Z,"249 km S of Sinabang, Indonesia",earthquake,10.8,1.8,0.081,45,reviewed,us,us,2021-11-01T18:37:59.930Z,11/1/21,"Monday, November 1, 2021",Monday
2021-11-01T15:49:54.521Z,-17.6469,-174.5388,176.34,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,81,4.566,0.84,us,us7000fqis,2021-11-07T17:28:06.040Z,"125 km NNW of Neiafu, Tonga",earthquake,7.1,4.2,0.044,156,reviewed,us,us,2021-11-01T15:49:54.521Z,11/1/21,"Monday, November 1, 2021",Monday
2021-11-01T15:14:40.096Z,-18.8487,-172.7968,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,95,5.007,1.24,us,us7000frqz,2021-11-07T16:09:38.040Z,"127 km E of Neiafu, Tonga",earthquake,7.4,1.6,0.122,23,reviewed,us,us,2021-11-01T15:14:40.096Z,11/1/21,"Monday, November 1, 2021",Monday
2021-11-01T13:48:49.507Z,-24.0371,-179.8132,505.8,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,118,5.472,0.67,us,us7000fqi4,2021-11-07T15:15:40.040Z,south of the Fiji Islands,earthquake,10.8,6.6,0.068,67,reviewed,us,us,2021-11-01T13:48:49.507Z,11/1/21,"Monday, November 1, 2021",Monday
2021-11-01T13:48:41.891Z,40.3285,77.3144,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,132,1.447,1.04,us,us7000fqi0,2021-11-07T15:13:35.040Z,"148 km NE of Kashgar, China",earthquake,2.8,1.9,0.132,19,reviewed,us,us,2021-11-01T13:48:41.891Z,11/1/21,"Monday, November 1, 2021",Monday
2021-10-31T04:08:38.626Z,-0.9738,-13.3005,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,76,6.993,1.2,us,us7000frgj,2021-11-04T23:07:02.040Z,north of Ascension Island,earthquake,10.9,1.9,0.152,15,reviewed,us,us,2021-10-31T04:08:38.626Z,10/31/21,"Sunday, October 31, 2021",Sunday
2021-10-31T03:04:55.304Z,19.5474,101.2802,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,85,1.089,0.89,us,us7000fq7h,2021-10-31T06:10:01.608Z,"52 km ENE of Chiang Klang, Thailand",earthquake,4.5,1.9,0.157,14,reviewed,us,us,2021-10-31T03:04:55.304Z,10/31/21,"Sunday, October 31, 2021",Sunday
2021-10-31T02:06:32.832Z,-7.1095,129.0465,155.37,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,74,2.395,1.13,us,us7000fq7a,2021-10-31T02:23:04.040Z,"274 km NE of Lospalos, Timor Leste",earthquake,7.7,5.5,0.136,17,reviewed,us,us,2021-10-31T02:06:32.832Z,10/31/21,"Sunday, October 31, 2021",Sunday
2021-10-30T19:00:58.623Z,-30.3902,-177.7631,35,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,187,1.132,0.65,us,us7000frfc,2021-11-06T03:19:33.040Z,"Kermadec Islands, New Zealand",earthquake,11.9,1.9,0.132,17,reviewed,us,us,2021-10-30T19:00:58.623Z,10/30/21,"Saturday, October 30, 2021",Saturday
2021-10-30T02:20:07.530Z,-13.3772,167.5704,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,131,2.088,1.32,us,us7000frep,2021-11-04T21:56:13.040Z,"55 km N of Sola, Vanuatu",earthquake,13.2,1.9,0.095,36,reviewed,us,us,2021-10-30T02:20:07.530Z,10/30/21,"Saturday, October 30, 2021",Saturday
2021-10-29T21:43:49.628Z,2.1778,-76.6109,19.89,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,90,2.664,0.81,us,us7000fpxh,2021-10-30T20:59:06.098Z,"8 km S of Paispamba, Colombia",earthquake,7.1,2.5,0.059,86,reviewed,us,us,2021-10-29T21:43:49.628Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-29T15:23:23.907Z,-23.8315,-179.6933,536.76,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,106,5.636,0.69,us,us7000fpt8,2021-10-29T15:42:18.040Z,south of the Fiji Islands,earthquake,14.8,12.1,0.11,25,reviewed,us,us,2021-10-29T15:23:23.907Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-29T11:54:38.225Z,21.0783,145.3232,35,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,148,6.641,0.44,us,us7000fpqp,2021-10-29T12:12:32.040Z,Mariana Islands region,earthquake,8,2,0.093,34,reviewed,us,us,2021-10-29T11:54:38.225Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-29T10:06:25.126Z,14.921,54.8694,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,101,10.051,0.44,us,us7000fpq4,2021-10-29T10:37:14.403Z,"246 km SSE of Şalālah, Oman",earthquake,7.1,1.8,0.086,41,reviewed,us,us,2021-10-29T10:06:25.126Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-29T07:20:15.687Z,-59.3052,-25.4944,35,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,92,9.733,0.75,us,us7000fppc,2021-11-11T07:22:31.040Z,South Sandwich Islands region,earthquake,11.5,2,0.109,25,reviewed,us,us,2021-10-29T07:20:15.687Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-29T06:12:42.762Z,14.6431,55.0195,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,63,10.309,0.61,us,us7000fpqz,2021-11-11T07:06:25.040Z,"245 km NNE of Hadibu, Yemen",earthquake,9.7,1.9,0.097,32,reviewed,us,us,2021-10-29T06:12:42.762Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-28T23:59:22.708Z,35.5746,140.1072,53.41,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,116,1.813,0.94,us,us7000fpks,2021-11-01T21:34:12.065Z,"2 km SSW of Chiba, Japan",earthquake,6.5,9,0.122,20,reviewed,us,us,2021-10-28T23:59:22.708Z,10/28/21,"Thursday, October 28, 2021",Thursday
2021-10-28T12:28:57.170Z,-6.1944,154.5833,82.4,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,100,6.215,0.57,us,us7000fpe7,2021-10-28T12:52:09.040Z,"100 km W of Panguna, Papua New Guinea",earthquake,10.6,7.8,0.095,33,reviewed,us,us,2021-10-28T12:28:57.170Z,10/28/21,"Thursday, October 28, 2021",Thursday
2021-10-28T07:03:00.130Z,-6.2811,130.1942,115.61,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,94,3.917,0.89,us,us7000fpcy,2021-10-28T08:04:23.040Z,"292 km WSW of Tual, Indonesia",earthquake,8.8,8.3,0.107,27,reviewed,us,us,2021-10-28T07:03:00.130Z,10/28/21,"Thursday, October 28, 2021",Thursday
2021-10-26T16:25:33.055Z,28.4947,-17.8688,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,111,1.223,0.55,us,us7000fpu4,2021-11-01T19:50:48.040Z,"2 km W of Fuencaliente de la Palma, Spain",earthquake,7.4,1.8,0.142,17,reviewed,us,us,2021-10-26T16:25:33.055Z,10/26/21,"Tuesday, October 26, 2021",Tuesday
2021-10-26T05:51:11.249Z,7.5211,126.6716,70.3,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,112,1.172,0.67,us,us6000fxjg,2021-10-26T06:12:43.657Z,"12 km NE of Baculin, Philippines",earthquake,9.4,7.7,0.057,92,reviewed,us,us,2021-10-26T05:51:11.249Z,10/26/21,"Tuesday, October 26, 2021",Tuesday
2021-10-26T00:32:08.893Z,33.2123,76.8049,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,53,2.989,0.77,us,us6000fxih,2021-10-31T21:56:26.813Z,"29 km SSW of Padam, India",earthquake,7.4,1.9,0.058,89,reviewed,us,us,2021-10-26T00:32:08.893Z,10/26/21,"Tuesday, October 26, 2021",Tuesday
2021-10-25T17:44:24.029Z,-8.7414,67.0509,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,128,20.934,0.65,us,us6000fxh2,2021-11-01T21:11:09.040Z,Mid-Indian Ridge,earthquake,14.1,1.9,0.098,31,reviewed,us,us,2021-10-25T17:44:24.029Z,10/25/21,"Monday, October 25, 2021",Monday
2021-10-25T14:39:10.611Z,2.7926,95.399,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,151,2.63,0.53,us,us6000fxea,2021-10-31T19:13:04.040Z,"Simeulue, Indonesia",earthquake,7.6,1.9,0.075,58,reviewed,us,us,2021-10-25T14:39:10.611Z,10/25/21,"Monday, October 25, 2021",Monday
2021-10-25T04:50:38.943Z,-17.6924,-173.0246,8.27,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,72,3.947,1.28,us,us7000fpsa,2021-11-02T04:21:09.040Z,"146 km NE of Neiafu, Tonga",earthquake,13.1,4.5,0.181,9,reviewed,us,us,2021-10-25T04:50:38.943Z,10/25/21,"Monday, October 25, 2021",Monday
2021-10-25T03:40:11.720Z,-29.4755,-177.1344,35,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,188,0.718,0.94,us,us7000fps8,2021-11-02T04:03:17.040Z,"Kermadec Islands, New Zealand",earthquake,8.9,1.9,0.152,14,reviewed,us,us,2021-10-25T03:40:11.720Z,10/25/21,"Monday, October 25, 2021",Monday
2021-10-24T21:54:53.640Z,3.0309,127.9471,89.72,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,115,2.317,0.55,us,us6000fx9x,2021-10-24T23:47:22.040Z,"144 km N of Tobelo, Indonesia",earthquake,10.1,7.6,0.093,34,reviewed,us,us,2021-10-24T21:54:53.640Z,10/24/21,"Sunday, October 24, 2021",Sunday
2021-10-24T14:26:23.246Z,10.1505,41.4644,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,129,1.93,0.8,us,us7000fprs,2021-10-31T14:38:26.040Z,"75 km NW of Dire Dawa, Ethiopia",earthquake,8,1.9,0.182,10,reviewed,us,us,2021-10-24T14:26:23.246Z,10/24/21,"Sunday, October 24, 2021",Sunday
2021-10-23T23:55:45.118Z,-50.2851,-6.7396,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,107,21.534,0.44,us,us7000fph2,2021-11-04T23:10:41.040Z,southern Mid-Atlantic Ridge,earthquake,8.1,1.9,0.142,15,reviewed,us,us,2021-10-23T23:55:45.118Z,10/23/21,"Saturday, October 23, 2021",Saturday
2021-10-23T22:47:27.117Z,17.3061,-62.1265,94.04,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,41,0.485,0.49,us,us6000fx3j,2021-11-03T00:21:12.325Z,"36 km NW of Saint John’s, Antigua and Barbuda",earthquake,5.6,5.3,0.056,97,reviewed,us,us,2021-10-23T22:47:27.117Z,10/23/21,"Saturday, October 23, 2021",Saturday
